"code","country","region_noHICgroup","obs","CAT","1-BETA","MIX","C1P1","C2P1","C3P1","C4P1","C5P1","C1P2","C2P2","C3P2","C4P2","C5P2","C1P3","C2P3","C3P3","C4P3","C5P3","C1P4","C2P4","C3P4","C4P4","C5P4","C1P5","C2P5","C3P5","C4P5","C5P5","index","group"
"HND","Honduras","Latin America & Caribbean",1974,0.45162645,0.44900709,0.44763783,0.304174463805591,0.217527652852675,0.0500060205948618,0.0442078413759184,0.00394085632980904,0.0400087542739918,0.1157967425878,0.0357122310141094,0.0571003186503216,0.011033282954475,0.00506601068114295,0.00847048972976325,0.00741963623491692,0.0101533623696383,0.00246402032027382,0.00310358489493192,0.0158303944133254,0.0101877083315933,0.0290114442593898,0.0118180743805644,0.000682081336795995,0.00142975663619963,0.00231964232000945,0.0088614750820332,0.00367414938742225,0.501258891940901,"Part 3"
"BDI","Burundi","Sub-Saharan Africa",2159,0.13548103,0.46193045,0.13802944,0.762260836774991,0.0447377662506241,0.0426000855880706,0.0129897255856385,0.00915329492893368,0.0688713775434498,0.00796548268687816,0.0112988627280685,0.00159988257567534,0.00534210075452944,0.00807537650286316,0.00308009546388062,0.00724819043044378,0.00111546143484461,0.00497026243735108,0,0,0.0020379431001728,0.0004532449584875,0.00096424604500272,0,0.000209739507077937,0.00176828230672678,0,0.00325775917048794,0.508191736095426,"Part 3"
"LSO","Lesotho","Sub-Saharan Africa",308,0.49037966,0.37884933,0.5049293,0.0450879359369355,0.0406503934034382,0.00841146587201709,0.0140317351121538,0,0.09902156040972,0.178590617583768,0.0942318878852208,0.0884490198301944,0.0469284439283057,0.0103468218507722,0.0398346579261465,0.0680279371457934,0.0618129545180469,0.061915412752734,0.0027312408702618,0,0.0057728264818224,0.024548116435128,0.039636018466122,0.00848005483482315,0,0.00267738509808195,0.0099515575232565,0.048861968243548,0.512083509226407,"Part 3"
"DOM","Dominicana","Latin America & Caribbean",1571,0.54526067,0.71264574,0.52381045,0.150301981352159,0.106461983288052,0.0478378048744975,0.156229726950866,0.0368366820414208,0.019699059598572,0.026189381445673,0.022701544394095,0.058139533502392,0.0089365799739392,0.01929722531755,0.022487106664828,0.014002037430745,0.027436867075265,0.00960566536819,0.0146252644786079,0.0186058402433525,0.0246804689417076,0.108440590474597,0.0274159456679673,0.00380147444724209,0.00703399091133667,0.00893753090001189,0.0380876214081581,0.0222080895734574,0.513375278999597,"Part 3"
"AFG","Afghanistan","South Asia",3956,0.33637598,0.47415793,0.34168968,0.446319955885353,0.0143596721011876,0.10026809643662,0.0743115992660608,0.0308654369769032,0.0116311627874249,0.00188724088410886,0.0147690801557988,0.00754896362435787,0.0081247769550687,0.020877189199622,0.00230061135815107,0.0142289247493809,0.0157543023983832,0.00536721294329336,0.029902665512712,0.00520477000957088,0.0320659256561397,0.0575733944309164,0.0439044347279634,0.00312603153634278,0.00205232496219578,0.00285925573764771,0.0282808787988389,0.0264160902121598,0.526974109684808,"Part 3"
"GHA","Ghana","Sub-Saharan Africa",8583,0.43377489,0.4743619,0.43980247,0.219758302891875,0.0655831263628125,0.091671977795625,0.0381038842457187,0.017601461733,0.0106258209764704,0.0130493016806628,0.0211112097157494,0.009932449842419,0.00354750529962182,0.0363418476031236,0.0453409246372214,0.157612536462298,0.0936974383969602,0.0431762825242282,0.00310377938032852,0.00381207756767607,0.0185794920732156,0.0248566425250626,0.0239582539802655,0.00113112677663386,0.00239110143165799,0.00717613935395088,0.0164184281065166,0.0314188918044194,0.528290931567125,"Part 3"
"XKX","Kosovo","Europe & Central Asia",652,0.54367125,0.60902515,0.54322231,0.00240341030629425,0.0176362720149924,0.00321628342968405,0.00178716745260487,0.0055880945622051,0.0076799111253074,0.0447555526039962,0.0271143638690512,0.0634963814547246,0.0245075292713832,0.031491688833567,0.0382805565010455,0.034555681311279,0.124335406343956,0.0366523143569955,0.00536845285266156,0.0212950900184126,0.0382623708079116,0.165112706027171,0.159366530558714,0.00172176270402318,0.00881185076096052,0.00708661310308406,0.049952057131795,0.0795219330640644,0.529193365435594,"Part 3"
"GNB","Guinea-Bissau","Sub-Saharan Africa",444,0.25676331,0.35876775,0.26362976,0.617680161624525,0.0997100017816536,0.015712116295073,0.0596768171768575,0.0110480666912733,0.0197613293332338,0.013831047860001,0,0.00817510790330782,0.0062684714230978,0.00897661566365696,0.00621920189822976,0.0039118116770304,0.0105317672633958,0.00706997949768704,0.0116354916828922,0.00482886434940721,0.00235665987673248,0.0213922189319417,0.0272938149438996,0.00892734655850916,0.00862513112893423,0.00195590581000963,0.00626847119879487,0.0181436138206269,0.534773813042581,"Part 3"
"AZE","Azerbaijan","Europe & Central Asia",592,0.2347987,0.58821872,0.33496487,0,0,0,0,0,0,0,0,0.0025148235008325,0.0044410467078436,0,0.00214553294319,0.0877890545447174,0.0445708536592816,0.0143813364706225,0,0.00244023989941725,0.058145890402642,0.373613473246048,0.094920238515095,0,0,0.0231877947922296,0.11771313436427,0.174136556748013,0.536062715322353,"Part 3"
"URY","Uruguay","Latin America & Caribbean",1595,0.51599729,0.55924404,0.50846398,0.00626959242233955,0.0282131669368916,0.0257053285098994,0.00940438874071935,0.00188087774814387,0.010031348131091,0.09404388520821,0.193730418175308,0.06520376191322,0.0125391858210738,0.00188087768782017,0.0238244515692331,0.121630092878202,0.0871473348397431,0.022570532253842,0.0006269591595267,0.0081504699415587,0.086520378331926,0.092789969927193,0.028840126110642,0.000626959266920436,0,0.00940438900380654,0.0357366785304523,0.0332288416207643,0.536884336713493,"Part 3"
"LAO","Laos","East Asia & Pacific",475,0.48793235,0.60731846,0.48354048,0.191587193076499,0.149982770259211,0.0378361238523239,0.0229241974243684,0.0472789407829086,0.0407270280577379,0.0957699590416306,0.0395611020339915,0.0389808165076909,0.0380315668896538,0.0153964892452826,0.0123936472965305,0.0294529658218705,0.0250180891993123,0.024002241624907,0.002964039207792,0.02414792562448,0.0287143601568,0.03545391883968,0.03052775361328,0,0.0252254813767582,0.00446458825048736,0.010161905703742,0.0293968867687772,0.539686169604642,"Part 3"
"TGO","Togo","Sub-Saharan Africa",1363,0.36276931,0.42217684,0.36520979,0.445880605845693,0.156199199750401,0.0538729288835047,0.015805638158786,0.0212432042916308,0.0336276912211512,0.0494571270736548,0.0364610111812104,0.0148212559991304,0.0128982333467306,0.0122793908449481,0.0244064067922826,0.018177016327717,0.012849591634851,0.0182110274002014,0.00503463993616388,0.00959036407496277,0.0112218666847791,0.00445321684645739,0.00725524945763688,0.0005843696074384,0.00471181988954,0.0102221948334736,0.0051434870262248,0.0155924479182368,0.543668902989284,"Part 3"
"MWI","Malawi","Sub-Saharan Africa",2327,0.36630061,0.62891507,0.36481896,0.415568183952148,0.127788793676599,0.146493431580634,0.027690984383111,0.00364633732195107,0.0057272478332494,0.0069882569478072,0.00983698877269672,0.0027141234808487,0.000262828556926844,0.0475619151049504,0.0303431693477616,0.0544711639813,0.0301729599416872,0.00328063427757824,0.00948442188263031,0.00719445389814575,0.0242112897834123,0.0241153002872885,0.00976959901789971,0,6.0372437604039e-05,0.00181304642363853,0.00764226449487198,0.00316227801154632,0.548788662809203,"Part 3"
"UZB","Uzbekistan","Europe & Central Asia",601,0.20151471,0.78333092,0.2344382,0,0,0,0.003366334,0,0,0,0.008629653,0,0,0,0.00201349200698892,0.026330734288444,0.0604939822369434,0.00742135643021932,0,0,0.0869545004058372,0.441190752516146,0.0605306011912586,0,0,0.0336600815055792,0.175412217856862,0.0939962776068732,0.551126211734331,"Part 3"
"STP","Sao Tome and Principe","Sub-Saharan Africa",189,0.42155161,0.76667002,0.40286699,0.276277153842344,0.10247139562669,0.245097623568089,0.00144625457233782,0.00280743553103808,0.0336466885547716,0.0122931648673272,0.0108469104632517,0.0127185331146494,0,0.0747798685802644,0.0549151355256868,0.0977497970916992,0.0147603044426576,0,0,0.0031477308434463,0,0,0.0127185338392284,0,0,0.044323452,0,0,0.554646551935033,"Part 3"
"NIC","Nicaragua","Latin America & Caribbean",1726,0.44274876,0.59430242,0.43479487,0.301517763651468,0.0934538202218264,0.107992462854856,0.0624156148074382,0.0213058708374998,0.0387462973078989,0.0339585731496334,0.04209862925554,0.0358371202216412,0.0109378715194929,0.0145475581246451,0.00744127718860979,0.028870853420487,0.018894113151047,0.0101816227546944,0.016853223852036,0.011618566331493,0.026820105469473,0.043495862441655,0.01310954078637,0.00555693423426813,0.00683805819269725,0.00905085404549602,0.0198891772543486,0.0185682026741577,0.565862727086256,"Part 3"
"COD","Congo-Kinshasa","Sub-Saharan Africa",13688,0.41236931,0.51893657,0.41493925,0.313106600318233,0.12485492862861,0.045039204419671,0.0609985785029632,0.0294128709975837,0.0596136513603015,0.049962142789515,0.0194677134158925,0.0407844185380335,0.0186829225766816,0.0166627992060153,0.0191637412339673,0.00951505885930952,0.0166579783813475,0.00840826172751712,0.0138629298163748,0.022009772446991,0.0121968428947617,0.0332307330859182,0.0211809127807662,0.00523864858719757,0.00847556163620736,0.00555369603924851,0.0164685739024525,0.0294514878348941,0.582597718737649,"Part 3"
"NAM","Namibia","Sub-Saharan Africa",459,0.37653607,0.56195807,0.40852162,0.0990046439529021,0.0259610503811984,0.185615807608836,0.00059723801921196,0.0149021526464987,0.0218030585426656,0.00951173293017336,0.0464772325337295,0,0.00555900490965575,0.043876737921312,0.0252515920480088,0.306533421255956,0.00352289210476896,0.026964104485491,0.00453124431713602,0,0.0138514218479767,0.00333818719677872,0.00910195971342416,0,0,0.0637763136988631,0,0.0898201916932416,0.584573780009565,"Part 3"
"CIV","Ivory Coast","Sub-Saharan Africa",1085,0.38623399,0.40516758,0.39572561,0.3106400089848,0.118265586954029,0.031898296250496,0.005761712785329,0.0485122937816698,0.0530568874775364,0.0868124729094912,0.0281923794973896,0.00830580621509736,0.0318700151499108,0.00863655660487144,0.0511930773568998,0.0301807003883896,0.0145428634121127,0.0384882305212293,0.0061172818462448,0.0272586821069472,0.0182325559407488,0.00925175393306976,0.0526024470806912,0.000843530090603824,0,0.0014663313785736,0.000584580639505104,0.0172859899720392,0.586544681649902,"Part 3"
"TCD","Chad","Sub-Saharan Africa",517,0.1183427,0.45874804,0.12819883,0.759988620914992,0.0257097883389464,0.032445656878067,0.0068078803725336,0.0162586736845154,0.0232841325042563,0.00230430718824957,0.00548721786672648,0.000986254032209112,0.00373690179997866,0.0448053532333068,0.00290431381062583,0.0158163294961765,0.00299849181766135,0.00913137592837923,0.00926677940532806,0.0032616115885573,0.00234351554061629,0.00234031339013879,0.0127211342549597,0.0018363343947642,0.00097278128930106,0.0026768086937844,0,0.0119154552219186,0.58924213098073,"Part 3"
"ARM","Armenia","Europe & Central Asia",426,0.26153105,0.5177435,0.38196984,0,0,0,0.003102497,0,0,0.0216727436821191,0,0.00198161868362313,0.00897193264567284,0,0,0.043326702772644,0.0131161555361285,0.00720816732773775,0,0.0158971266883955,0.117695716579527,0.247335392073554,0.123546284154049,0,0.0114460293701056,0.0324523824298884,0.128204056693792,0.224043194375592,0.596645862661804,"Part 3"
"IRQ","Iraq","Middle East & North Africa",25502,0.40826651,0.50968778,0.42759636,0.292967226619839,0.145193473133802,0.034939518951641,0.0140535518832884,0.0507038301685817,0.0570801357950572,0.070500497940196,0.0195402099151812,0.0108582511072932,0.0314625414534396,0.0173389305056392,0.026592131799818,0.0162781701775288,0.00688711327197884,0.02461193452016,0.00881607437631984,0.0157422396366628,0.00947840127830162,0.00587016957138354,0.0209816772591093,0.00798422461167631,0.0222387450395314,0.0127346403970429,0.0087820567501159,0.068364238517581,0.599741403485509,"Part 3"
"CMR","Cameroon","Sub-Saharan Africa",591,0.36799231,0.40367115,0.38426644,0.263400712231815,0.121810123628483,0.0305970287092504,0.00864395657489924,0.0122253936154258,0.0689194275834048,0.179283404042906,0.0362065687862541,0.0154094659098676,0.0533086994400363,0.00827239542405294,0.0232638545842733,0.0272116900417747,0.00366400554770853,0.0361291573036494,0.00804533065511552,0.0116680515367489,0.00671906353171222,0.00459806882588765,0.0321658407776592,0,0.00755507615243256,0.00579016104019848,0.00100631133661781,0.0341062160522443,0.601139505119363,"Part 3"
"CRI","Costa Rica","Latin America & Caribbean",1681,0.47803369,0.64357972,0.47252476,0.081439173906944,0.0821384374261248,0.0411633221357568,0.0338703197876288,0.0196025039031942,0.0498743829288999,0.14096219457963,0.0631146780152868,0.0803723889901962,0.0416716654859868,0.011867503108016,0.0166803093225205,0.029702608127759,0.0303138568512044,0.0148587515562698,0.014860105127325,0.030942706316175,0.0333240606966,0.06603552104955,0.02854510681035,0.00416499973122194,0.0071399995899007,0.00951999951230788,0.0309616619217197,0.0368737509788685,0.603225347308029,"Part 3"
"SEN","Senegal","Sub-Saharan Africa",1086,0.22589564,0.40216303,0.23954608,0.597360076883152,0.0481425618600725,0.0695299659271324,0.0073884336866253,0.0209053264397338,0.0304789834112904,0.0067328745497678,0.0142461181901008,0.000286023664276959,0.0107106586224721,0.0318296535890163,0.0148708683106377,0.0286876082514156,0.00633382938719091,0.0296617096820538,0.0144301419805275,0.00161737423610288,0.00801153617882625,0.0107627957327925,0.0101342762873212,0.00724198212580068,0.000430467918268236,0.00679226864069412,0.00120727944796883,0.0222071601703014,0.607545073049655,"Part 3"
"MLI","Mali","Sub-Saharan Africa",3893,0.14724487,0.28935844,0.1545558,0.717467618659746,0.0312901903454592,0.021273370785541,0.0194455614741795,0.0141989840049133,0.0407753221818116,0.00982594307659932,0.0083078573163894,0.00596345107063781,0.00506518379505983,0.0195275778360656,0.00164111664818282,0.00601669606349304,0.0155393996875398,0.00562828547460024,0.0110961379312553,0.0061916892581368,0.0059133310545716,0.0145821230056876,0.0171279476521241,0.002616558696556,0.00020625175029428,0.00273659802635538,0.00684726487354778,0.0107155646532466,0.610067212922949,"Part 3"
"UGA","Uganda","Sub-Saharan Africa",1020,0.37917182,0.56127682,0.39483696,0.286138142472687,0.145834891259735,0.0436002686919037,0.0138849712602606,0.0167401408711992,0.0901952115024025,0.0964471562382224,0.0496827896533579,0.0138956397759377,0.0339317722617744,0.028197951660417,0.035302241222157,0.019082693649411,0.0036017837654778,0.024491628153069,0.00367205230012968,0.0103101064468006,0.00667644593599152,0.00210675445126841,0.00742920919795008,0.00359872427110244,0.00700451018379961,0.0126700115462079,0.00376106500234426,0.0417438744834257,0.618130394600001,"Part 3"
"TON","Tonga","East Asia & Pacific",239,0.29052854,0.72604746,0.28601035,0,0.00224818908163544,0.0116156427797262,0,0,0.0116156431276995,0.0281948780387949,0.122327385116336,0.00864118713275125,0,0.0306697385252047,0.0752125599242082,0.489901672631279,0.0942250215525156,0.0318956039705981,0,0.00785015773780119,0.0122678955815123,0.0182121822025121,0.00501910547817434,0,0,0.0254748479736261,0.0145900982302949,0.0100382102929843,0.639580235971821,"Part 3"
"PHL","Philippines","East Asia & Pacific",8252,0.40693766,0.85081108,0.39633238,0.0369016536373704,0.028224047442258,0.00393850965140316,0.02962197169002,0.00897938027058744,0.0391109100485332,0.133564517601979,0.00868144506939784,0.0997801663079698,0.0540726282904429,0.00636540865255571,0.0130068414038271,0.00236612403531265,0.0176494660350878,0.00992137410594703,0.0329698038448373,0.109875034587379,0.0089737805123796,0.114169969082614,0.0803628578607648,0.0115135168109503,0.0638849226227382,0.00348617192381172,0.0274789942571304,0.0551005387449012,0.650875958010231,"Part 3"
"PNG","Papua New Guinea","East Asia & Pacific",622,0.42350334,0.63125291,0.41598329,0.128920618852103,0.0595209539282606,0.053037702965669,0.0019029371624528,0.032940812617975,0.106150948518055,0.0998925141122004,0.0869139693214472,0.0054311789260604,0.0503303291222374,0.0224715662763744,0.064788063751776,0.08612919037496,0.0438503452938,0.061267233189064,0.00316382380367971,0.0113852533366668,0.00669353008639095,0.0230690388851023,0.0108004331637206,0.000511844100575344,0.0069576832941895,0.0149944341548213,0.00888819544567982,0.0099873883433013,0.66395172298276,"Part 3"
"SSD","South Sudan","Sub-Saharan Africa",343,0.050492443,0.64339358,0.049944721,0.845928050783344,0.0145607547970303,0.027279649080259,0,0.00103637400805035,0.0138381884532,0.00134400304578766,0,0,0,0.0417943907280366,0.00367487562306469,0.0200242251145486,0,0.00558999574276939,0.0117220475778945,0,0.00088189313315261,0,0.0014779494156899,0.00134400315048389,0.00074455191700838,0.00875904760707964,0,0,0.682248251601698,"Part 3"
"TZA","Tanzania","Sub-Saharan Africa",3066,0.30697292,0.56778157,0.30759165,0.16114560694906,0.173944878285713,0.019544284758739,0.0015137750628326,0.0016835563749838,0.113931527952724,0.305327622709666,0.062205559473265,0.0062816147258904,0.0173433791791722,0.00290554859296098,0.0107509897491574,0.00476660938551318,0.00195564056679724,0.00491293083202983,0.00484195182766813,0.0350912712366272,0.0251244702767113,0.00390490194316505,0.00640887156508536,0.000634964070843153,0.0104977043802573,0.00960877910098062,0.00387641172525658,0.0117971469579472,0.703731874644627,"Part 3"
"SWZ","Eswatini","Sub-Saharan Africa",191,0.37577716,0.61908165,0.38148612,0.135621362351058,0.0902181349602936,0.137641289437997,0,0.00249443263737073,0.0191234641769674,0.0162801712445398,0.0478743364225389,0,0.003081542342404,0.0579875650677048,0.0454030615916856,0.207574890250983,0.0292396931617762,0.0134764670983967,0.00331595965125247,0,0.0758725355319836,0.00324290524455897,0.0157515641067915,0.00641644911565393,0,0.0323242206522875,0.015351276073418,0.0417086559250455,0.707577258299088,"Part 3"
"GAB","Gabon","Sub-Saharan Africa",2381,0.40400162,0.58970076,0.41199198,0.147897239414616,0.0697392895809708,0.0425600947430008,0.0192387452557314,0.0189362760779993,0.0493004251064028,0.0581799316994492,0.0267581210534212,0.00885544747929256,0.0214308340033352,0.0457716997179372,0.0673390038660984,0.0642354787959156,0.043950988340232,0.0604677492798168,0.01170836894697,0.0109557318574137,0.0130858549277454,0.00995201985308588,0.0123666758340984,0.0261479971438854,0.0240821993033468,0.0311868139745402,0.028165246832502,0.0876877588003252,0.708202090070871,"Part 3"
"COG","Congo-Brazzaville","Sub-Saharan Africa",580,0.35377946,0.40307128,0.38244718,0.0902173925121157,0.00940854224744886,0.0476346756260549,0.00228994152705062,0.00488111237335813,0.0244939807685422,0.00918524202136896,0.0417015092170287,0.00573234660646558,0.00652513398438311,0.0478145168095124,0.031753456033264,0.168000472101279,0.0324518276244837,0.0769768042144049,0.00553452457363865,0.0028609281038095,0.0828185473975895,0.017648134009751,0.035357714328793,0.0120326818594636,0.00102807556501923,0.0924758612494704,0.0316890098024409,0.119487582037032,0.722109154267243,"Part 3"
"VUT","Vanuatu","East Asia & Pacific",475,0.36555457,0.59778416,0.35419515,0.0764059084232625,0.0923546150585163,0.027230858037612,0.0119652009994424,0.00197210769109551,0.0451091079543088,0.286569504955384,0.114787181557114,0.0264520013605781,0.0176378653426129,0.00916035967068206,0.042157223698205,0.0702307664093766,0.0275895303060432,0.020247661440163,0.00357041572711162,0.0238125634907627,0.0178690964255422,0.0221411643567556,0.00375731550177409,0,0.011544858847581,0.0188523165456295,0.0183815337119638,0.010200817484621,0.724536918841713,"Part 3"
"LBR","Liberia","Sub-Saharan Africa",2169,0.2915253,0.63086256,0.28157359,0.327363997346601,0.057702330732989,0.0408147351323801,0.0618588830969246,0.0175434721752555,0.0352923048731941,0.0129583816027137,0.0100626543524186,0.0154821059923801,0.00258129824856802,0.0475772641756464,0.0147474817150336,0.01725591496148,0.0198742926921136,0.00590328392712864,0.0482131609819264,0.0259335576557952,0.031293092885872,0.0487504497720896,0.0189287769731264,0.0239088423051192,0.0173757870661518,0.0216656842883052,0.0460904838469218,0.030821782493502,0.781732228117481,"Part 3"
"ZMB","Zambia","Sub-Saharan Africa",2596,0.23806834,0.58236146,0.23281777,0.13467081798268,0.0360975746416318,0.02906794529466,0.0167278830522825,0.00115852273003208,0.162339149640177,0.038499034962344,0.037356282784171,0.021682741689682,0.0003578851984538,0.140347827644573,0.0277044171303514,0.0486042812729988,0.0613873423363054,0.00277039161577116,0.0405403372285912,0.0102073110227228,0.0155144671018008,0.0581407396525984,0.00478970615701984,0.0327025026765656,0.00293855625855816,0.0116941974060592,0.0432785797465524,0.0214214825678408,0.970308070533885,"Part 3"
"CAF","Central African","Sub-Saharan Africa",266,0.13814427,0.53192332,0.1638498,0.317110561823177,0.0283455727527718,0.035306609717332,0,0.00271362420242802,0.115977934849734,0.0346282036620009,0.0235672349717322,0,0,0.156387341589052,0.0545084536265759,0.0617054574640621,0.0022121936357888,0.0157508190354934,0.0122997967047101,0.00303807916109063,0.0169306559165104,0.0126242520329206,0.0179630120647494,0.00932070834568896,0.00755095423702996,0.0340677805314917,0,0.0379907371961159,1,"Part 3"
