"code","country","region_noHICgroup","obs","CAT","1-BETA","MIX","C1P1","C2P1","C3P1","C4P1","C5P1","C1P2","C2P2","C3P2","C4P2","C5P2","C1P3","C2P3","C3P3","C4P3","C5P3","C1P4","C2P4","C3P4","C4P4","C5P4","C1P5","C2P5","C3P5","C4P5","C5P5","index","group"
"DOM","Dominicana","Latin America & Caribbean",1571,0.54526067,0.71264574,0.52381045,0.164603217244656,-0.305508891485206,0.00663413684465997,0.338691795684652,0.168306251197247,0.140353338394824,0.0453555449382381,-0.18501569643373,0.151587057060594,0.0571437759661122,0.138914453234896,0.149957016057362,0.021982449512607,-0.101079752105744,-0.0133744881122343,0.120934959703999,0.136403226660341,0.157100187592847,0.190102575064228,-0.252024230449887,0.0616560982161707,0.083868891201307,0.0945385154316054,0.195160501659937,0,0.513375278999597,"Part 3"
"AFG","Afghanistan","South Asia",3956,0.33637598,0.47415793,0.34168968,0.409977890768288,-0.639572705147643,0.169426199738402,0.241116794795314,0.163419247645197,0.107847868719901,-0.0228608742995443,-0.0723411308890062,0.0454249936680699,0.0739849261191943,0.144489408607074,0.0479646886589611,0.0427813044937855,-0.0883382016179818,-0.0100558147489389,0.17292387201515,0.0721440919935297,0.179069611202291,0.110078792317003,-0.180063468004754,0.0559109250177707,0.0453025933274883,0.0534720089172617,0.168169196938199,0,0.526974109684808,"Part 3"
"GHA","Ghana","Sub-Saharan Africa",8583,0.43377489,0.4743619,0.43980247,0.260764925768306,-0.352218748151603,0.182370673276914,0.127376673525594,0.115130139552739,0.103081622884346,0.0379011839063003,-0.0526333272555417,-0.011836412124111,0.0307263982284028,0.190635378676476,0.212934085193567,0.203053679275108,-0.257219594278077,0.0621087626198245,0.05571157312739,0.0617420243244103,0.136306610526473,0.0714565059622111,-0.103825626925556,0.0336322282436632,0.0488988898816526,0.0847120968572428,0.128134414216153,0,0.528290931567125,"Part 3"
"XKX","Kosovo","Europe & Central Asia",652,0.54367125,0.60902515,0.54322231,-0.00632089611798587,-0.0219744499507921,0.00271097054057838,0.0195676072978251,0.0613108272505169,0.0876351021298395,0.0821125307620292,-0.184235232581093,0.105274251112411,0.0696960338483831,0.177458977889446,0.195654175782286,0.0230064565972083,-0.0678829750832872,-0.0574854666183837,0.0732697267134357,0.145928372904013,0.195607696187833,0.209007113438871,-0.192793166032545,0.041494128548786,0.0938714587132879,0.0841820236338142,0.223499568527089,0,0.529193365435594,"Part 3"
"GNB","Guinea-Bissau","Sub-Saharan Africa",444,0.25676331,0.35876775,0.26362976,0.50240784829499,-0.516976164336211,-0.0450083619161233,0.214223456075535,0.0976991380012772,0.14057499540542,0.0482974982934247,-0.204572021944977,0.0543128973895422,0.0702746216746715,0.0947450033703992,0.0788619166532856,0.00195621470042397,-0.0738582186067901,0.0405823184723562,0.107867936305893,0.0694900305756675,0.0485454413589215,0.0640981162065544,-0.0812796253198698,0.0944846366268567,0.0928715840768005,0.0442256239075226,0.0791736774363479,0,0.534773813042581,"Part 3"
"AZE","Azerbaijan","Europe & Central Asia",592,0.2347987,0.58821872,0.33496487,0,0,0,0,0,0,-0.02637398339273,-0.074300343107411,0.0277625372547998,0.0511934488720508,0,0.0463198979186051,0.174273007038786,-0.0901655477488119,-0.0879870572498215,0,0.0493987843921007,0.241134589809596,0.381213240077748,-0.381986875852951,0,0,0.152275391289038,0.343093477589228,0,0.536062715322353,"Part 3"
"URY","Uruguay","Latin America & Caribbean",1595,0.51599729,0.55924404,0.50846398,-0.00536115655212274,-0.0512957190691214,0.0454525709488062,0.0464360936177326,0.0210377183308559,0.100156618009451,0.11287499141332,-0.083770559621173,0.0248507146010533,0.0101313143725106,0.0433690867764145,0.154351713852594,0.188426246185739,-0.144745607715567,-0.0441600932244119,0.0250391525321186,0.0902799531543892,0.294143465560474,0.157329736867349,-0.272030363754785,0.0250391546766347,0,0.0969762290657177,0.189041473043489,0,0.536884336713493,"Part 3"
"LAO","Laos","East Asia & Pacific",475,0.48793235,0.60731846,0.48354048,0.22566683661718,-0.186815934055048,-0.0672369809207838,0.0745625393947915,0.191993882604915,0.201809385455033,0.150385330322101,-0.257041251293712,0.0635810161828705,0.150697586469049,0.124082590419779,0.111326759121653,0.0685345090256682,-0.135407678170792,0.057722647507673,0.0544429904376312,0.15539602834204,0.16945312082343,0.0779254487691684,-0.15637805263707,0,0.158825317178207,0.0668175744133784,0.100806278096863,0,0.539686169604642,"Part 3"
"TGO","Togo","Sub-Saharan Africa",1363,0.36276931,0.42217684,0.36520979,0.404493689159888,-0.346878512996744,-0.028185316390502,0.0545307103803191,0.132662445284285,0.183378546240151,0.101036660677447,-0.159801704994374,0.0258122939661709,0.0959338720473493,0.110812412864932,0.156225499814475,0.042127271962685,-0.160144912779381,0.084665847779203,0.0709551966818772,0.0979304042418021,0.105933312441267,0.00545001786360876,-0.098669476025908,0.024173737969921,0.0686426972775692,0.101104870473551,0.0717181080775616,0,0.543668902989284,"Part 3"
"MWI","Malawi","Sub-Saharan Africa",2327,0.36630061,0.62891507,0.36481896,0.376096398972886,-0.439073576109272,0.270116214567046,0.124289055475091,0.0494590062624404,0.0756785823945547,0.0330691228723223,-0.0422138073445093,-0.000777110037474382,0.00249544174557204,0.218086943912171,0.174192908431318,0.104615647011193,-0.200243158948127,-0.0397316108846216,0.09738799660446,0.0848201267279515,0.155599774368128,0.0688184426295677,-0.160576444312108,0,0.00776997024473318,0.0425798828513951,0.0874200462987293,0,0.548788662809203,"Part 3"
"UZB","Uzbekistan","Europe & Central Asia",601,0.20151471,0.78333092,0.2344382,-0.0183475720464589,-0.0548302034379123,-0.00463549601496842,0.0569170018984419,-0.000802934793096763,0,-0.0293762710363313,0.00835317867812337,-0.0201187526807921,-0.0146440235992554,0,0.0448719512277872,0.0641555191090735,0.00798388190810503,-0.0870671335432715,0,0,0.294880484952527,0.42159548209284,-0.481849623631842,0,0,0.183466840343369,0.418822418044763,0,0.551126211734331,"Part 3"
"STP","Sao Tome and Principe","Sub-Saharan Africa",189,0.42155161,0.76667002,0.40286699,0.275001526767424,-0.409278692414674,0.329774723672493,-0.0386011358076553,0.0438280555064643,0.183430337062253,0.0275047087523776,-0.122477276027219,0.00771503148700731,-0.0125545735837781,0.273459080266618,0.234339786476148,0.157020236770575,-0.3420979987676,-0.0553978179117713,0,0.0561046419064082,0,-0.0398324804650677,-0.00672096406403089,0,0,0.210531356334395,0,0,0.554646551935033,"Part 3"
"NIC","Nicaragua","Latin America & Caribbean",1726,0.44274876,0.59430242,0.43479487,0.306890407494068,-0.373253533197074,0.07854788774828,0.185898365797772,0.125676578494139,0.196840791778277,0.0571649925891155,-0.163142280806432,0.0951435046655509,0.0747020232606624,0.120613258494434,0.0862628378191315,0.0805076404102417,-0.118199511132484,0.0197731864288361,0.129819967077626,0.107789453711822,0.1637684507757,0.102775096748135,-0.202847657420263,0.0745448471342462,0.0826925522202408,0.0951359766097769,0.141028994374733,0,0.565862727086256,"Part 3"
"COD","Congo-Kinshasa","Sub-Saharan Africa",13688,0.41236931,0.51893657,0.41493925,0.320099027228286,-0.310891695025554,-0.0530972770249135,0.183072133461769,0.152093389712452,0.244159069789147,0.0862228769669695,-0.259909827947466,0.105741145598224,0.107466493563004,0.129084465393847,0.138433165224116,0.0136357846789471,-0.111799431278465,0.0185460517301005,0.117740943670309,0.148356908996484,0.11043931770326,0.0810599933021434,-0.158162343654866,0.0723785091529079,0.0920628135362338,0.0745231241914113,0.128329941566466,0,0.582597718737649,"Part 3"
"NAM","Namibia","Sub-Saharan Africa",459,0.37653607,0.56195807,0.40852162,0.134072934213068,-0.361363858777809,0.308369351808815,-0.048595373472544,0.109910232104784,0.147658587771473,0.00623132772326947,-0.0187968834226621,-0.139780818883139,0.051277555206284,0.209467749119792,0.158907495254342,0.352123277065712,-0.537024680934849,0.0648777238831818,0.0673145178779141,0,0.117692063657566,0.00225874943336209,-0.0711507023756357,0,0,0.252539726971546,0,0,0.584573780009565,"Part 3"
"CIV","Ivory Coast","Sub-Saharan Africa",1085,0.38623399,0.40516758,0.39572561,0.330397610050339,-0.280924862359923,-0.0760005914477609,-0.0111101197084976,0.192448503137354,0.230340807234707,0.150335177771728,-0.239572309600308,-0.0481290614755997,0.134018611659263,0.092933075946465,0.226258872437966,0.054126005773136,-0.221179743052304,0.0869681705355102,0.0782130541933046,0.165102035441563,0.135027982065751,-0.0103328428154426,-0.0902044092153568,0.0290435894924134,0,0.0382927065976486,0.0241781024794152,0,0.586544681649902,"Part 3"
"TCD","Chad","Sub-Saharan Africa",517,0.1183427,0.45874804,0.12819883,0.581736954258923,-0.696079076782097,0.031382831432371,0.0442089506969767,0.121223013810603,0.152591390662306,-0.0118289103372536,-0.0996049554124605,-0.0133173581174384,0.05378978975456,0.211672750332457,0.0538916859137458,0.0387826105516763,-0.202737231193486,0.0532943929340064,0.0962641127592628,0.0571105208219755,0.0484098702809282,-0.006334597074679,-0.0513461423721246,0.0428524724463385,0.0311894419523829,0.051737884512071,0,0,0.58924213098073,"Part 3"
"ARM","Armenia","Europe & Central Asia",426,0.26153105,0.5177435,0.38196984,-0.0176139064378121,-0.0520825839792739,-0.00867963425901503,0.0539772458894828,-0.00116086043018649,0,0.0900972245670776,-0.166651375486075,0.0114368145058352,0.0724314454046174,0,0,0.128369080757221,-0.0839637932089491,-0.0488443898552132,0,0.126083808192787,0.343068093211139,0.272723151499725,-0.322323793408754,0,0.106986117651337,0.180145447985478,0.358055940732439,0,0.596645862661804,"Part 3"
"IRQ","Iraq","Middle East & North Africa",25502,0.40826651,0.50968778,0.42759636,0.309346900717378,-0.26204428946757,-0.068294419232271,0.0471559806572321,0.208462787077098,0.238914494736207,0.127881498580474,-0.25707386714061,-0.00681114168450381,0.151389175915779,0.131677372792896,0.163070941003656,0.0318214923576851,-0.19674232215544,0.0913987506305267,0.0938939528208278,0.125468082143081,0.0973570812951047,-0.00141409141556423,-0.0892428356297504,0.0893544884808609,0.149126607416421,0.112847863945415,0.0937126285519508,0,0.599741403485509,"Part 3"
"CMR","Cameroon","Sub-Saharan Africa",591,0.36799231,0.40367115,0.38426644,0.304257558656978,-0.197089637818374,-0.120139625858125,0.00750013030781904,0.090184242093058,0.262525098958947,0.235501821532725,-0.350020487869985,-0.0323791873006608,0.193559979961245,0.0909527098224838,0.152524931025302,0.065691790423603,-0.229148494733658,0.120991506970396,0.0896957672084671,0.108018755486021,0.0819698940569781,-0.0116870729649459,-0.0591400252507074,0,0.086919941051709,0.0760931077049589,0.0317224106369268,0,0.601139505119363,"Part 3"
"CRI","Costa Rica","Latin America & Caribbean",1681,0.47803369,0.64357972,0.47252476,0.124685185485694,-0.130097320295024,-0.0289614258766785,0.118259080026393,0.113999964938063,0.223325732796066,0.181543338632459,-0.30517266379658,0.125639528772781,0.141719142509929,0.108938070058249,0.129152271844209,0.0706473321561206,-0.109609791774812,0.00971574961009514,0.121902030858083,0.175905390241956,0.182548789907246,0.125175633913154,-0.226441451143809,0.0645368091186878,0.0844985182704449,0.0975704848420253,0.175959262108363,0,0.603225347308029,"Part 3"
"SEN","Senegal","Sub-Saharan Africa",1086,0.22589564,0.40216303,0.23954608,0.500250604041093,-0.576444722407763,0.0838003472183936,0.0301200135236439,0.13335544768554,0.174582311278349,0.00302583512984159,-0.106669164120885,-0.0532459159070882,0.0893801412730813,0.17840867016212,0.121946169725161,0.0638357042395669,-0.23081285591762,0.109789776097334,0.120125525932366,0.0402165915525281,0.0895071850681623,0.0366945660624695,-0.100478843890109,0.0850998362266384,0.0207477207969511,0.082415220928504,0.0347459270702168,0,0.607545073049655,"Part 3"
"MLI","Mali","Sub-Saharan Africa",3893,0.14724487,0.28935844,0.1545558,0.56354285531311,-0.648019511624011,-0.0567433716919594,0.0981908518767501,0.109987910402229,0.201929002824784,0.0154970974143777,-0.154451885074454,0.027210050829786,0.060051823749568,0.139741110043057,0.0405106979473672,0.00803098858865704,-0.0789807752353107,0.0297519037267923,0.105338207366821,0.0786872877797729,0.0768981862892201,0.0466543495676906,-0.0914325507438214,0.0511523088096324,0.0143614675536409,0.0523125035374468,0.0827482016333151,0,0.610067212922949,"Part 3"
"UGA","Uganda","Sub-Saharan Africa",1020,0.37917182,0.56127682,0.39483696,0.30993028331809,-0.220443530467597,-0.0816691991358816,0.0273786824079196,0.114472166317135,0.300325176271325,0.14199116844383,-0.259360002879564,-0.0322975337599597,0.159449246908415,0.167922457284358,0.187888906596842,0.0329373190972109,-0.251390671575961,0.105163199381492,0.06059746116901,0.101538694332755,0.0817095216972387,-0.0090501892758488,-0.0786558920162474,0.0599893679838556,0.0836929518167427,0.112561145810656,0.0613275223887633,0,0.618130394600001,"Part 3"
"TON","Tonga","East Asia & Pacific",239,0.29052854,0.72604746,0.28601035,-0.0372341671049589,-0.0565808305430175,0.0760327075078322,-0.0251015681915303,-0.00495807804764605,0.107775893073078,0.037230831168534,0.044518372830736,-0.148412755732482,-0.0476757055988882,0.175127777708748,0.274249083725376,0.431246942200666,-0.483809389848425,0.0223999341297967,0,0.0886011158947854,0.11076053259854,0.069112301892513,-0.126675003857699,0,0,0.159608420747861,0.120789478971866,0,0.639580235971821,"Part 3"
"PHL","Philippines","East Asia & Pacific",8252,0.40693766,0.85081108,0.39633238,0.0883360151492905,-0.104838632364391,-0.0838838859729438,0.145137796118646,0.0797003961253906,0.197764784652205,0.182377475968823,-0.44429124461962,0.21702104954056,0.177340733541541,0.0797835111571038,0.114047540104235,-0.0215776980760852,-0.0510841121976464,-0.00308790918130705,0.181575890042806,0.331474033051428,0.0947300401793412,0.151785273002946,-0.274832153279138,0.107301056895775,0.25275466884459,0.0590438135947511,0.165767892720908,0,0.650875958010231,"Part 3"
"PNG","Papua New Guinea","East Asia & Pacific",622,0.42350334,0.63125291,0.41598329,0.192825508794073,-0.191099076756549,0.0123538574076783,-0.0628833789439433,0.157775809034672,0.325808146795096,0.129317592426082,-0.206133342975467,-0.171106549893813,0.169823506254967,0.149905190958734,0.254534995141682,0.126592640892534,-0.279277721709141,0.138686479678776,0.0562478782149133,0.106701702594976,0.0818139968855632,0.0776474427329456,-0.118787397688688,0.0226239718125563,0.0834127286101438,0.122451762563147,0.0942772265485139,0,0.66395172298276,"Part 3"
"SSD","South Sudan","Sub-Saharan Africa",343,0.050492443,0.64339358,0.049944721,0.621615167178803,-0.767668445477459,0.0644954871138967,-0.025302944298447,0.029344220233055,0.117635829801978,-0.00230368530802758,-0.113324224190984,-0.0284835163252903,-0.00320660400711649,0.204436764619372,0.0606207524125583,0.0571959560271303,-0.251345345874923,0.0464704350591534,0.108268405261621,0,0.0296966855583685,-0.0375258444275409,-0.0741334255977003,0.0366606485278683,0.0272864786480114,0.0935897836683024,0,0,0.682248251601698,"Part 3"
"TZA","Tanzania","Sub-Saharan Africa",3066,0.30697292,0.56778157,0.30759165,0.212264949383925,-0.0534680647649855,-0.173895926576774,-0.006893065049824,0.029102457834835,0.33753744674143,0.327822579268074,-0.417270614103956,-0.0180800561931647,0.106342899921254,0.0539031408450471,0.103686979651051,0.0187497628260349,-0.101779269460923,0.0320660757862341,0.069584134884815,0.18732664315742,0.158507003872735,-0.0243275274342609,-0.180394798066872,0.025198493424075,0.102458305569911,0.0980243801356612,0.0622608362074955,0,0.703731874644627,"Part 3"
"SWZ","Eswatini","Sub-Saharan Africa",191,0.37577716,0.61908165,0.38148612,0.176963266894926,-0.252468964490307,0.236767044537662,-0.0725940012842656,0.0283648612099392,0.138287613968017,0.0346639534846103,-0.0240081941058261,-0.131312879014825,0.0164773194730303,0.240806073568971,0.213079941786376,0.267539608659742,-0.369808350752799,-0.0446724204555178,0.0575843698520047,0,0.275449696917574,-0.0421408033984322,-0.171756711229994,0.0801027409996308,0,0.179789378585854,0.123900266639818,0,0.707577258299088,"Part 3"
"GAB","Gabon","Sub-Saharan Africa",2381,0.40400162,0.58970076,0.41199198,0.211839727218698,-0.219550448539041,0.040084222084176,0.0571061588468356,0.118955237763733,0.222036990401155,0.112937959685569,-0.180104970952585,-0.0746149228480865,0.107822321069594,0.213943216106371,0.25949759896018,0.0855886437427161,-0.281266149325018,0.133675532795594,0.108205216819569,0.104669631973241,0.114393421697864,0.0235570208360265,-0.117402813256349,0.161703423414241,0.155184404188523,0.176597887797505,0.167825048286905,0,0.708202090070871,"Part 3"
"COG","Congo-Brazzaville","Sub-Saharan Africa",580,0.35377946,0.40307128,0.38244718,0.176091562773565,-0.26192759680421,0.130559322847244,0.00108790353724643,0.0530165565120682,0.156505529514271,0.00222438429936136,-0.0401154261915792,-0.0545806935730603,0.033837044987759,0.218665307741106,0.178194994411358,0.220934945627471,-0.353133524826182,0.0853205681943573,0.0743943853636728,0.0534876444032592,0.287782117925332,0.012754710393812,-0.172238236947288,0.10969358166941,0.0320636174662066,0.304098440064185,0.178014071922533,0,0.722109154267243,"Part 3"
"VUT","Vanuatu","East Asia & Pacific",475,0.36555457,0.59778416,0.35419515,0.131527025892356,-0.0581353581239119,-0.0590630977111386,0.0245679372141751,0.0229451186405772,0.212389048574329,0.313836956717602,-0.280146516462221,-0.0716398664851431,0.0735223702857133,0.0957097678958739,0.205322243554382,0.134862679653129,-0.212412525909615,0.0465105430297184,0.0597529558023,0.1543131993407,0.133675339631295,0.0644482848057167,-0.19175542162337,0,0.107447004832992,0.137303738279879,0.13557851493494,0,0.724536918841713,"Part 3"
"LBR","Liberia","Sub-Saharan Africa",2169,0.2915253,0.63086256,0.28157359,0.34737221688455,-0.412095252246827,0.0385773249314824,0.201898305948726,0.113972307121183,0.187862462650722,0.0264410982055941,-0.150257743235975,0.0526571341838402,0.0224771369431034,0.218122131329323,0.121439209957219,0.0287176092735136,-0.145450040394891,-0.0362265216976196,0.219574955270237,0.161038994208841,0.176898538393826,0.0892203313731199,-0.257142234568385,0.154624843751317,0.131817248742916,0.147192677427599,0.214686943820349,0,0.781732228117481,"Part 3"
"ZMB","Zambia","Sub-Saharan Africa",2596,0.23806834,0.58236146,0.23281777,0.219420919377197,-0.208460519465379,-0.00179407313057123,0.0473580256348812,0.00608340628608907,0.402913327702345,0.0348936696356737,-0.239111587802421,-0.0584902394742872,-0.0512374534707765,0.374630254577194,0.166446439224008,0.0528886513739126,-0.22805845483957,-0.109615813652738,0.201346311683604,0.101031237856035,0.124557083707836,0.127461004215581,-0.271781012337858,0.180838332984369,0.0542084519107321,0.108139712437472,0.208035044515467,0,0.970308070533885,"Part 3"
"CAF","Central African","Sub-Saharan Africa",266,0.13814427,0.53192332,0.1638498,0.367300177455872,-0.377861180807948,-0.00464650218923898,-0.0957921695814001,0.0293087753807874,0.340555333022013,0.0541117898972363,-0.198990283596054,-0.175372031166884,-0.0417113502366106,0.395458394257919,0.233470455575381,0.0779463736629525,-0.450466143101849,0.00717438425063677,0.110904448534358,0.0551187732183022,0.130117853949834,0.0330760501339474,-0.103818778167655,0.0965438156781104,0.0868962268284991,0.184574593407359,0,0,1,"Part 3"
